20170505   13.3   20.4    3.7
20170506    7.5   16.2    4.4
20170507    3.8    8.6    0.2
20170508    2.1    6.5   -1.3
20170509    0.6    4.4   -3.1
20170510    0.6    4.3   -2.8
20170511    1.6    6.2   -4.4
20170512    3.4    8.8   -3.3
20170513    6.3   13.4   -1.7
20170514    5.0   11.3    0.0
20170515    4.4    8.2    1.4
20170516    3.6    8.7   -2.7
20170517   10.8   17.4    4.6
20170518    7.5   12.2    5.2
20170519   13.9   20.0    6.3
20170520   10.9   16.9    6.6
20170521   10.9   18.7    0.1
20170522   13.4   18.9    9.0
20170523   11.1   17.6    7.0
20170524   10.5   16.2    2.4
20170525   11.4   15.9    4.8
20170526   11.6   16.5    6.2
20170527   11.7   19.6    8.7
20170528   12.5   16.9    8.0
20170529   10.1   16.0    8.6
20170530    8.3   12.6    2.6
20170531    9.9   13.3    5.7
20170601    7.1   11.3    4.5
20170602    9.4   16.7   -1.1
20170603    8.1   15.8    1.9
20170604    9.3   16.9    0.7
20170605   10.0   13.4    7.7
20170606   11.3   17.6    3.4
20170607   13.5   20.2    5.3
20170608   11.5   15.7    9.5
20170609   10.9   15.0    9.0
20170610   10.1   12.7    8.3
20170611   12.6   16.9   10.1
20170612   12.0   15.5    9.5
20170613   14.9   20.8   11.2
20170614   16.1   23.8    4.8
20170615   16.7   23.0   12.3
20170616   14.9   20.8   10.0
20170617   17.3   22.6    9.9
20170618   17.3   22.2   13.2
20170619   14.4   21.0    6.9
20170620   13.2   17.3    9.9
20170621   12.3   17.5    9.4
20170622   11.2   17.1    5.1
20170623   11.4   16.4    5.2
20170624   11.2   12.4   10.1
20170625   13.3   17.8   10.2
20170626   10.9   17.6    4.9
20170627   13.1   17.3    9.7
20170628   13.0   18.9    7.4
20170629   13.3   18.3    5.5
20170630   16.5   22.1    8.3
20170701   17.9   22.7   12.3
20170702   14.2   19.8    7.5
20170703   13.8   16.1   12.5
20170704   13.4   17.5   10.2
20170705   12.4   17.3    7.9
20170706   14.2   20.2    7.7
20170707   13.6   19.0    7.8
20170708   15.1   20.8    7.9
20170709   13.7   18.9    7.5
20170710   18.0   22.8   13.8
20170711   14.5   20.8   10.6
20170712   14.7   17.3   13.0
20170713   10.7   14.3    5.7
20170714   13.4   17.8   10.1
20170715   12.2   19.8    3.0
20170716   14.0   21.5   10.0
20170717   14.2   19.9    9.9
20170718   13.3   18.0    6.5
20170719   13.3   18.6    6.7
20170720   13.9   18.3   10.3
20170721   14.3   18.7   10.5
20170722   13.8   19.0    8.1
20170723   14.6   19.2    7.5
20170724   13.9   19.7    8.2
20170725   16.7   20.7   13.5
20170726   16.6   22.4   13.0
20170727   16.5   21.1   13.0
20170728   16.6   19.6   14.0
20170729   17.7   22.4   13.4
20170730   16.4   21.9   10.1
20170731   16.0   22.4    9.7
20170801   17.1   23.8    7.9
20170802   15.2   21.7    9.9
20170803   15.7   22.3    9.3
20170804   14.6   17.9   10.8
20170805   15.6   18.2   12.9
20170806   14.5   17.9   12.2
20170807   15.1   20.2    9.7
20170808   16.5   22.4   10.4
20170809   13.6   19.4    9.9
20170810   17.9   21.7   14.4
20170811   16.6   24.6    8.3
20170812   16.1   21.0   10.4
20170813   13.6   18.0   10.7
20170814   13.0   20.1    3.8
20170815   13.0   20.1    5.9
20170816   14.5   19.0   10.7
20170817   13.0   18.9    6.1
20170818   15.2   17.8   13.5
20170819   14.7   16.2   12.0
20170820   15.8   20.8   10.9
20170821   13.5   17.3    7.8
20170822   11.5   17.2    7.7
20170823   10.8   14.6    8.0
20170824    9.5   14.7    5.2
20170825    9.6   16.3    2.4
20170826   11.7   15.6    7.3
20170827   11.3   15.0    8.2
20170828   10.7   17.5    3.1
20170829   14.9   20.0    9.7
20170830   14.8   19.6   11.4
20170831   11.2   15.9    6.8
20170901   13.2   18.1   10.2
20170902   11.3   18.0    4.7
20170903   11.0   18.0    3.9
20170904   11.8   15.9    5.8
20170905   11.7   15.0    8.2
20170906   10.9   15.5    6.1
20170907   10.4   14.7    5.9
20170908    9.5   10.9    8.3
20170909    9.9   12.8    5.4
20170910   14.1   17.8   11.5
20170911   11.6   15.8    5.5
20170912   14.2   16.4   12.3
20170913   12.4   15.9    8.0
20170914   12.5   14.7   11.0
20170915   11.2   16.4    8.7
20170916    9.8   11.8    7.6
20170917   10.1   13.2    7.8
20170918    9.8   14.1    4.5
20170919    7.6   11.0    6.2
20170920    6.8    9.1    2.8
20170921    9.1   11.8    6.3
20170922   11.3   13.7    9.6
20170923   11.6   12.9   10.2
20170924   12.1   13.5   11.3
20170925   11.8   13.2   10.6
20170926   11.4   12.6   10.8
20170927   11.3   12.6   10.4
20170928   11.5   13.4   10.0
20170929    9.9   11.3    9.3
20170930    9.6   10.6    9.0
20171001   10.7   12.5    8.4
20171002   11.2   12.0    9.9
20171003   11.1   12.7   10.4
20171004    9.9   12.3    8.7
20171005    9.0   11.3    7.4
20171006    8.7   12.4    6.5
20171007    4.6    9.5    0.3
20171008    7.1   10.3    2.0
20171009    7.3    9.0    6.3
20171010    5.4    7.7    4.3
20171011    6.6    9.5    4.2
20171012    6.5    8.0    5.5
20171013    4.8    7.3    3.6
20171014    7.4   13.4    3.6
20171015    5.8   11.7   -0.7
20171016    9.0   12.2    7.3
20171017    4.1    8.2   -0.8
20171018    4.4   10.4   -1.9
20171019    2.9    9.1   -1.6
20171020    1.6    7.7   -2.7
20171021    3.4    6.3    0.6
20171022    3.7    6.1    1.8
20171023    2.7    5.1    1.2
20171024    2.4    4.7   -0.1
20171025    5.3    6.9    1.5
20171026    3.3    5.8    2.5
20171027    4.0    6.4    0.3
20171028    4.3    6.8    2.6
20171029    2.7    4.4    0.7
20171030    0.7    3.9   -3.6
20171031   -0.6    2.4   -3.6
20171101    2.9    4.2   -0.2
20171102    2.4    6.8   -2.2
20171103    0.3    5.3   -3.1
20171104   -0.7    5.0   -5.2
20171105    0.6    2.3   -3.1
20171106    1.6    5.8   -3.1
20171107   -1.8    1.4   -5.0
20171108    0.1    7.0   -5.4
20171109    3.3    6.1   -2.4
20171110   -2.3    3.8   -4.9
20171111   -1.1    1.2   -4.6
20171112    1.0    1.9    0.0
20171113   -0.9    3.8   -3.4
20171114   -3.8    1.1   -7.1
20171115   -5.3   -2.4   -8.4
20171116    0.5    3.5   -5.6
20171117   -0.1    3.6   -3.8
20171118   -3.5   -0.7   -6.7
20171119   -2.8   -1.6   -4.7
20171120   -5.0   -1.9   -7.2
20171121   -7.3   -6.6   -8.3
20171122   -0.7    2.0   -6.7
20171123    3.1    5.5   -0.1
20171124    2.5    5.9    0.5
20171125   -2.6    1.6   -6.6
20171126    0.1    1.3   -2.5
20171127   -0.3    0.8   -0.8
20171128   -5.1   -0.8   -6.9
20171129   -4.2   -3.5   -6.5
20171130   -2.1   -0.4   -3.6
20171201   -2.4   -2.0   -3.3
20171202   -3.0   -0.6   -8.4
20171203   -3.3   -0.2   -6.8
20171204   -4.0   -1.1   -9.3
20171205   -8.2   -2.2  -11.9
20171206   -5.8    0.2  -12.2
20171207   -1.2    3.1   -7.0
20171208    2.4    3.7    1.3
20171209   -0.8    1.9   -3.0
20171210   -1.5   -0.3   -3.3
20171211   -3.6   -1.2   -7.0
20171212   -2.5   -0.6   -4.3
20171213  -10.3   -3.2  -12.7
20171214   -2.1    1.8  -12.4
20171215    0.4    1.8    0.0
20171216   -4.2    0.2   -7.4
20171217  -10.6   -6.8  -13.1
20171218   -8.9   -6.3  -11.7
20171219   -7.3   -4.5  -11.4
20171220   -3.7   -0.9   -7.3
20171221   -6.0    0.2   -9.0
20171222   -4.7   -0.1  -10.4
20171223   -0.2    4.5  -10.1
20171224   -4.9    1.8  -10.2
20171225   -8.0   -4.6  -13.4
20171226   -7.3   -3.2  -12.5
20171227   -1.3    0.8   -3.3
20171228   -0.7    1.3   -3.4
20171229   -1.6    1.0   -2.8
20171230   -7.4   -1.3  -13.1
20171231   -6.0   -3.3  -14.4
